6481	2882	1
720	1109	1
3551	6330	1
3802	6330	1
3568	6460	1
3656	6460	1
1979	6430	1
6628	2534	1
6628	648	1
2618	6191	1
2861	6307	1
1862	6434	1
6376	2917	1
6374	5901	1
6784	651	1
6712	1692	1
6441	6148	1
6353	6140	1
2956	6353	1
6320	1774	1
6320	3709	1
6609	5971	1
6609	5971	1
6472	2675	1
6445	3868	1
6445	692	1
6445	692	1
6445	2005	1
6445	4627	1
6445	2872	1
6445	2872	1
6808	1979	1
3804	1847	1
3804	3398	1
3217	2130	1
6075	1135	1
3568	4315	1
3568	4824	1
3568	1169	1
5546	2121	1
5546	376	1
5546	1612	1
329	4846	1
2225	3851	1
2225	3974	1
2706	5980	1
1364	7	1
565	565	1
3419	4006	1
1021	413	1
2104	5763	1
4269	2547	1
5726	2585	1
2589	1335	1
2589	1335	1
3408	1335	1
2490	4090	1
3656	2490	1
3656	1191	1
3656	1169	1
544	376	1
2490	2761	1
4168	4168	1
5530	3632	1
1143	798	1
1634	67	1
1634	1227	1
932	5530	1
5261	4824	1
5261	4824	1
3314	4514	1
118	1884	1
3741	2130	1
325	816	1
6037	50	1
2705	3514	1
765	337	1
5759	985	1
1096	1353	1
4169	692	1
5991	1267	1
5507	3717	1
5094	2242	1
5712	1174	1
1189	1979	1
4269	6096	1
163	6096	1
5352	651	1
2589	19	1
2589	19	1
3531	3531	1
1677	353	1
5955	5432	1
4082	5711	1
2314	2281	1
5575	2314	1
2314	467	1
4313	3202	1
3017	1137	1
5214	4758	1
3922	6303	1
1564	3334	1
4104	5358	1
4104	5358	1
4132	4973	1
1549	3229	1
1549	3229	1
5428	4771	1
5428	6094	1
5428	575	1
581	666	1
2438	3018	1
1796	5076	1
2890	246	1
5614	1787	1
6252	1787	1
2460	2460	1
325	4925	1
325	2555	1
325	1082	1
1389	4357	1
2058	6537	1
2217	2217	1
4528	5561	1
6139	5561	1
2006	2049	1
6008	1113	1
1762	4357	1
6037	2812	1
116	4276	1
344	3741	1
5428	4286	1
6282	6282	1
3776	2049	1
2050	300	1
3974	3974	1
3376	3996	1
3376	5356	1
1610	5544	1
5277	1600	1
2619	1227	1
130	2619	1
2108	1915	1
4805	4797	1
4334	2257	1
5217	1658	1
5381	5381	1
1322	1095	1
599	5070	1
720	661	1
4334	3545	1
5385	3018	1
5759	5949	1
821	3275	1
238	3275	1
6717	3788	1
734	5772	1
4423	3219	1
1586	1586	1
2780	1908	1
412	3063	1
6038	6584	1
656	2701	1
5879	2111	1
2492	734	1
6254	6254	1
1439	2644	1
2349	2349	1
734	734	1
2872	987	1
4305	1575	1
2696	6284	1
2644	5763	1
5426	1806	1
2500	5802	1
5431	116	1
4311	4311	1
4049	2996	1
2727	6294	1
1364	2038	1
862	656	1
6717	2015	1
5426	5426	1
2492	2111	1
2502	6294	1
843	5772	1
2629	599	1
2521	6012	1
2727	6423	1
5417	6461	1
2807	1806	1
3965	6093	1
1456	2027	1
1372	6493	1
2645	4017	1
6768	6728	1
6461	5239	1
6730	5884	1
6197	6197	1
2644	599	1
6696	2111	1
1227	2700	1
148	3180	1
4265	4265	1
6093	6037	1
2727	2500	1
3003	2542	1
3016	6717	1
6038	6038	1
6717	2220	1
734	2500	1
1869	4886	1
2500	5825	1
6717	6670	1
6456	5212	1
15	6037	1
4924	5802	1
3234	743	1
839	5962	1
6717	640	1
1439	2645	1
1099	1102	1
337	3900	1
2807	2807	1
1259	196	1
985	6112	1
5519	450	1
3631	1204	1
3531	3505	1
2644	1456	1
2629	2629	1
6006	2047	1
3279	4596	1
343	1557	1
5193	6461	1
4049	5963	1
5802	6175	1
6456	2492	1
46	4049	1
5802	5802	1
5777	6696	1
1773	6584	1
6038	4956	1
4125	1494	1
2645	5763	1
2644	2687	1
2958	2958	1
340	3063	1
2629	2660	1
1086	4091	1
6717	651	1
2644	2027	1
3967	2500	1
2780	5295	1
3279	5941	1
2084	6254	1
343	1102	1
6717	3666	1
6461	2879	1
4049	6785	1
656	2629	1
3778	5365	1
1610	68	1
2644	2629	1
2492	3279	1
4049	5802	1
2413	5772	1
3469	3469	1
4049	5704	1
2644	985	1
6717	2517	1
5453	4596	1
2682	656	1
4049	4696	1
6006	6201	1
4049	5179	1
6717	5917	1
6717	743	1
1154	5212	1
1481	6416	1
6470	5417	1
43	196	1
2047	1365	1
3900	5317	1
5825	6632	1
5802	2413	1
2314	4934	1
5212	5772	1
2572	1685	1
2038	2038	1
2644	2645	1
6768	6012	1
1773	1380	1
6053	2500	1
2727	5593	1
2449	4770	1
3040	3040	1
5468	1099	1
1773	1773	1
6717	260	1
2644	1259	1
5064	337	1
2619	441	1
377	377	1
5430	1365	1
1005	2957	1
3063	3063	1
6717	4439	1
843	450	1
4049	6717	1
6284	2740	1
1067	2500	1
2160	2629	1
4265	4397	1
2800	4175	1
5825	5825	1
5006	6294	1
5456	5802	1
2038	599	1
3923	4049	1
2714	5217	1
2645	599	1
4477	2701	1
5825	1025	1
6037	6037	1
4049	4885	1
3922	6461	1
1441	2644	1
4942	5802	1
2629	1908	1
6717	1227	1
2333	4049	1
4049	1121	1
5426	2807	1
3120	4696	1
2492	1063	1
897	1099	1
5217	1658	1
5439	4118	1
1441	2649	1
3274	3274	1
6202	6037	1
2619	5172	1
1364	5430	1
1456	599	1
5206	5092	1
2882	1678	1
6423	1099	1
2450	4344	1
2727	3234	1
1306	5193	1
4695	3789	1
6201	5772	1
656	2027	1
1086	5802	1
5763	599	1
6717	3038	1
5206	1099	1
3496	2450	1
6201	6168	1
2161	1900	1
1220	1220	1
1773	2500	1
2727	2160	1
1773	2311	1
2644	673	1
5941	5941	1
2257	2452	1
1720	343	1
6587	2084	1
6717	6565	1
5825	2063	1
2492	151	1
4089	2492	1
5777	343	1
2492	340	1
2644	4017	1
2038	4873	1
1365	5317	1
2862	2862	1
6717	3234	1
325	1335	1
6201	5777	1
4089	5879	1
2492	2502	1
897	343	1
236	236	1
1494	1494	1
6742	5884	1
2696	2644	1
1542	6461	1
2492	871	1
250	250	1
6730	2033	1
3220	829	1
6316	6316	1
5777	1063	1
5468	4080	1
2840	2500	1
106	106	1
1773	3003	1
2500	6696	1
4885	3505	1
2644	6383	1
6037	1099	1
3867	5802	1
5802	1496	1
1869	6717	1
2047	6294	1
2091	6786	1
5172	2700	1
6470	6470	1
5777	4091	1
843	843	1
3003	5802	1
2465	2465	1
2492	5802	1
4477	1025	1
2084	3398	1
6587	6587	1
2500	2111	1
2682	325	1
5453	1099	1
1227	1689	1
2500	3398	1
4477	2080	1
1306	1357	1
2492	4800	1
4049	2727	1
5802	4069	1
3003	2840	1
5453	3180	1
2500	2257	1
5802	1470	1
6140	6140	1
351	1381	1
4049	1063	1
3236	5825	1
871	1610	1
4268	3687	1
5879	3180	1
1498	2700	1
4343	5777	1
2500	3469	1
5981	6717	1
1364	5763	1
2727	5772	1
2492	5777	1
4049	1483	1
2644	5772	1
4080	5772	1
4049	2882	1
2047	6060	1
1456	450	1
6038	6696	1
3707	3631	1
2042	5772	1
2757	2299	1
6470	2500	1
4080	4080	1
2027	4080	1
4049	5703	1
482	482	1
1067	3218	1
4477	4942	1
2644	1433	1
4049	1586	1
5879	5879	1
6006	2645	1
3238	5068	1
6470	3003	1
2500	843	1
6038	5400	1
2995	1365	1
6538	6037	1
6647	6647	1
2682	2027	1
4049	1007	1
482	5772	1
2817	4477	1
6038	5777	1
1773	1365	1
4205	2700	1
2644	862	1
3279	5825	1
6664	3398	1
4049	1777	1
3965	3965	1
3120	743	1
4596	1102	1
2677	5453	1
596	4049	1
4049	5035	1
6717	5593	1
2500	2629	1
3274	2500	1
5417	2027	1
5365	5365	1
5092	4017	1
4710	4710	1
6473	6585	1
6670	1689	1
3218	3218	1
5057	5057	1
4284	4284	1
6717	1658	1
2133	1099	1
6759	6201	1
839	3998	1
2644	1412	1
5064	3113	1
2492	2492	1
2492	5825	1
5876	6504	1
2069	6012	1
4477	340	1
2500	2500	1
6596	6561	1
6284	6284	1
2757	2555	1
881	881	1
1086	3279	1
413	5361	1
6029	6029	1
3219	6204	1
5206	1357	1
1861	852	1
1505	5981	1
1869	743	1
1364	2805	1
5212	5212	1
1364	1364	1
4377	3531	1
6647	65	1
3967	3967	1
4879	4879	1
3968	3279	1
5417	5417	1
2714	2714	1
2650	43	1
6053	6053	1
5206	5193	1
985	5949	1
2572	2572	1
5868	5868	1
5206	1505	1
3531	3531	1
2438	6006	1
5659	2358	1
5559	5559	1
4859	4859	1
5193	3769	1
3967	3967	1
3968	3279	1
5430	5430	1
1586	1586	1
2349	2349	1
734	734	1
5426	1806	1
5426	5426	1
2807	1806	1
6717	2220	1
3040	3040	1
1773	1773	1
2644	1259	1
5006	6294	1
1220	1220	1
2727	2160	1
1494	1494	1
5802	1470	1
4080	4080	1
839	3998	1
2492	2492	1
4477	340	1
4477	3907	1
6038	3907	1
6501	4893	1
1707	4893	1
4893	6501	1
4893	1707	1
4886	3680	1
4886	4886	1
3680	4886	1
4886	3680	1
4886	1748	1
4886	1748	1
3680	1748	1
746	5613	1
746	3695	1
4707	3329	1
1315	3631	1
3802	6330	1
3497	2899	1
3497	3804	1
3497	344	1
3198	2899	1
3198	3804	1
3198	344	1
962	3043	1
1479	1357	1
3337	5920	1
5920	3337	1
3337	5920	1
5920	3337	1
2899	4149	1
2928	2741	1
5989	3161	1
5989	3161	1
3161	5989	1
3161	5989	1
4151	3850	1
5509	376	1
5509	1600	1
5509	2450	1
5509	4343	1
5509	2770	1
2611	376	1
2611	1600	1
2611	2770	1
1482	2770	1
1482	3071	1
1482	376	1
3656	376	1
3656	2450	1
3656	2770	1
3656	1600	1
3656	3071	1
687	2656	1
5509	2656	1
3968	5475	1
5475	3968	1
5475	3968	1
1227	138	1
1227	4973	1
1227	3734	1
1227	6375	1
3734	1227	1
6375	1227	1
1643	2109	1
50	2804	1
2804	50	1
2935	2935	1
2935	2885	1
1117	6389	1
1578	340	1
1578	6084	1
853	2377	1
3234	1748	1
6299	2242	1
4906	2728	1
4357	2446	1
332	953	1
3234	2584	1
3754	2455	1
5579	3220	1
953	332	1
3195	3346	1
3754	3473	1
5134	6005	1
3824	890	1
5137	2446	1
43	4217	1
43	4193	1
5941	3582	1
2121	3659	1
6591	1911	1
5941	3571	1
5137	4411	1
129	4073	1
3377	2002	1
4884	4884	1
6382	2728	1
3234	3161	1
3099	3099	1
1154	3346	1
2173	3125	1
6382	2653	1
4384	2698	1
1479	129	1
3161	2584	1
2813	4260	1
4997	5494	1
3763	1435	1
5941	2531	1
5137	3082	1
4384	1773	1
43	2650	1
2453	375	1
4906	3255	1
1631	176	1
2813	5432	1
1154	4875	1
3099	418	1
3754	3346	1
1505	5980	1
1691	1950	1
3851	767	1
6621	3716	1
2918	3082	1
3161	3234	1
5134	3817	1
1154	4999	1
3763	2637	1
4906	6005	1
1691	5942	1
953	4725	1
4997	3193	1
2813	98	1
4384	4958	1
5782	3376	1
6299	3150	1
3754	1950	1
3377	1456	1
5941	2812	1
5216	2023	1
22	651	1
5908	1049	1
3763	2641	1
4906	2817	1
5941	2698	1
1616	734	1
2207	1786	1
5941	1773	1
3863	3035	1
2121	1657	1
5134	5390	1
5941	3279	1
5876	4725	1
4906	2518	1
2173	5253	1
6299	5001	1
4384	485	1
1100	6473	1
3125	98	1
853	4049	1
1154	6456	1
5345	375	1
4906	1456	1
2207	2524	1
5941	5277	1
4906	369	1
3234	4886	1
3346	1525	1
3234	2349	1
538	3619	1
953	2148	1
5137	3694	1
2121	2516	1
2813	1631	1
2499	375	1
3623	2377	1
6120	5725	1
43	3858	1
5941	6328	1
3659	226	1
953	2446	1
3082	2995	1
5134	6613	1
2121	4517	1
953	6328	1
246	2635	1
3220	4419	1
1691	612	1
4163	1049	1
4906	4089	1
6621	5415	1
3594	5277	1
6402	5376	1
3099	2792	1
3716	356	1
1100	3824	1
6299	2516	1
3377	6098	1
5614	4379	1
3754	1578	1
3980	2328	1
3220	2242	1
3892	5427	1
4563	833	1
5941	4486	1
5941	3122	1
1972	1138	1
3377	6005	1
6299	2964	1
3234	6440	1
3851	4929	1
3754	2446	1
4163	2429	1
1972	4379	1
3594	2698	1
4163	1479	1
4163	2383	1
6479	5832	1
1691	5415	1
5614	297	1
375	3571	1
2813	485	1
3234	2331	1
1631	4476	1
5782	2518	1
4163	5427	1
2718	6131	1
332	1138	1
1455	1717	1
5941	3597	1
3754	2680	1
1691	1309	1
3716	2635	1
6402	5893	1
6591	351	1
5680	261	1
2918	4124	1
1505	854	1
4357	4858	1
6621	261	1
2121	2964	1
4163	2002	1
2499	1985	1
4884	375	1
3659	4638	1
5438	2637	1
4906	636	1
1972	3446	1
1479	281	1
4906	3473	1
22	5376	1
4357	2698	1
953	5415	1
3234	3575	1
2297	3149	1
6402	5686	1
4906	1858	1
2813	2698	1
4906	4449	1
3659	2015	1
46	2078	1
2173	1525	1
3099	2902	1
46	4906	1
5137	1449	1
4513	1588	1
22	4602	1
46	4656	1
6299	1657	1
3082	3444	1
5216	5686	1
4384	6696	1
953	4119	1
4513	2518	1
3234	5415	1
3883	5980	1
1691	2331	1
5782	2377	1
4163	717	1
1154	226	1
1691	1479	1
1691	913	1
1154	2016	1
3082	91	1
6137	1138	1
6137	1950	1
953	3446	1
4906	4935	1
3754	6692	1
4163	770	1
22	1479	1
1479	6473	1
20	2812	1
4384	4517	1
2813	4049	1
1691	2995	1
3863	6328	1
3824	2298	1
5941	4049	1
1616	3193	1
22	3376	1
4906	6681	1
5873	5001	1
953	2698	1
5941	5890	1
4357	4049	1
6621	91	1
853	3006	1
2718	6267	1
6402	3376	1
6402	3129	1
1691	86	1
3980	3446	1
22	1858	1
3824	798	1
2207	3103	1
6382	3303	1
1505	2446	1
6402	854	1
22	2472	1
4906	5390	1
22	6005	1
3824	887	1
4163	1628	1
4163	4906	1
4163	5372	1
22	6754	1
953	4049	1
953	5941	1
6402	5415	1
3883	5393	1
5782	3303	1
3739	6159	1
2700	6772	1
4384	2964	1
6402	2148	1
43	3255	1
6402	4004	1
3892	1493	1
3200	6322	1
4163	3971	1
129	900	1
6402	4124	1
1505	6409	1
4384	3150	1
4163	4253	1
5134	3303	1
6402	6046	1
4906	2307	1
3099	5037	1
4163	1597	1
129	3035	1
1100	2446	1
4163	4329	1
5134	6441	1
3980	2890	1
3200	3446	1
853	337	1
3980	2288	1
4884	5942	1
1479	1599	1
1505	5835	1
4357	2653	1
6402	5544	1
3594	2964	1
4384	5277	1
1100	300	1
767	243	1
953	5544	1
6402	2201	1
3099	2298	1
4163	2081	1
22	6473	1
3088	3088	1
677	4671	1
677	837	1
677	1095	1
4844	5185	1
4844	2739	1
4671	2713	1
4671	837	1
4671	1095	1
837	4734	1
837	1095	1
837	1259	1
4671	4671	1
837	6328	1
837	4671	1
837	837	1
1095	4871	1
5370	4098	1
1315	4161	1
1315	5139	1
60	4161	1
60	5139	1
1154	3747	1
5812	5415	1
5812	9	1
5812	6663	1
5812	2446	1
5812	4725	1
5812	5670	1
5812	2148	1
5812	3878	1
5812	261	1
5812	2331	1
5812	3521	1
5812	3617	1
6460	4997	1
6460	2637	1
6460	2641	1
6460	1435	1
6460	2636	1
6460	1437	1
6460	363	1
1015	767	1
1015	1049	1
1015	1822	1
1015	509	1
1100	4031	1
4357	3617	1
4973	3617	1
3851	1015	1
6299	1481	1
6299	6547	1
5920	3473	1
5920	5686	1
5920	3390	1
5920	1640	1
5920	2331	1
5920	2148	1
5920	2446	1
5920	2455	1
5920	2473	1
5920	5683	1
5920	3615	1
5920	1861	1
5920	2680	1
5920	3018	1
5920	1773	1
5920	4579	1
3765	4935	1
3765	4884	1
2757	3043	1
2121	6547	1
499	5269	1
3220	829	1
5941	3617	1
853	3617	1
2826	3779	1
4163	3003	1
22	2451	1
1203	2840	1
4217	1046	1
4217	2650	1
6055	3366	1
1246	6760	1
1246	6760	1
6760	1088	1
1246	1088	1
1246	1088	1
6760	1246	1
1088	1246	1
6159	1246	1
6760	6159	1
1088	6159	1
1246	6159	1
1246	6159	1
5980	1505	1
5980	5566	1
6445	3851	1
4904	4954	1
4904	4217	1
4904	4217	1
6055	5183	1
2735	2669	1
2669	2735	1
2669	2735	1
4217	4854	1
2669	3657	1
2669	3657	1
2669	3389	1
3632	2811	1
3632	1213	1
226	2656	1
2669	3390	1
1962	6445	1
1962	6445	1
4357	2185	1
4357	2185	1
4357	2185	1
2185	4357	1
2185	4357	1
2185	4357	1
1669	2669	1
692	6445	1
2933	592	1
1912	6445	1
6445	2093	1
4217	2185	1
4217	2185	1
4217	2185	1
2185	4217	1
2185	4217	1
2185	4217	1
3334	1893	1
3334	215	1
3334	215	1
3334	4671	1
4026	3806	1
1203	2840	1
1203	4161	1
1203	4161	1
1203	6409	1
1203	6409	1
6409	854	1
1203	2502	1
2669	3018	1
2669	5959	1
4415	2669	1
2669	3657	1
3657	2669	1
2669	3657	1
3657	1095	1
3657	3389	1
2669	3657	1
2899	3217	1
2899	2905	1
4888	3449	1
2158	4026	1
4026	2158	1
1876	4217	1
4217	6445	1
4217	6445	1
3099	2669	1
2669	3099	1
4904	3682	1
4904	3682	1
3804	3217	1
2669	5920	1
4161	2157	1
2502	2157	1
2157	2502	1
2157	2502	1
2669	3657	1
1669	2010	1
1669	2010	1
1669	2010	1
2669	2669	1
2669	45	1
2669	4883	1
2669	3868	1
2669	2840	1
2669	2230	1
2669	2496	1
2669	2496	1
2669	2496	1
2669	2663	1
2669	2663	1
2669	2663	1
2669	3489	1
2669	3489	1
2669	3489	1
2669	3489	1
2669	3489	1
2669	539	1
2669	539	1
2669	215	1
2669	215	1
2225	2669	1
2225	2669	1
4104	2669	1
4104	2669	1
2669	3657	1
2669	1700	1
2669	2010	1
2669	2735	1
2669	2502	1
1203	2157	1
2669	2157	1
4198	2157	1
3389	2157	1
3390	2157	1
5874	2157	1
4929	2157	1
2669	5874	1
2669	4929	1
5874	4929	1
1203	2502	1
4415	2502	1
1669	6006	1
1669	6006	1
2669	1267	1
2669	6350	1
2669	2840	1
2669	2840	1
2669	2840	1
3496	138	1
3496	138	1
2004	138	1
2004	138	1
883	138	1
883	138	1
2366	138	1
2366	138	1
5417	138	1
5417	138	1
2157	4198	1
2157	4198	1
2157	4198	1
2157	4198	1
991	2438	1
991	6055	1
991	5183	1
991	6006	1
6142	1700	1
4026	1700	1
6142	2669	1
2669	6142	1
692	6445	1
2669	2669	1
2366	1046	1
2669	3657	1
1255	3477	1
713	6006	1
4026	3516	1
3389	1276	1
3389	4046	1
1276	3747	1
2669	5380	1
3172	4671	1
3172	4671	1
5085	2502	1
2669	5920	1
3747	1276	1
2366	4217	1
2366	5644	1
3172	4671	1
3172	4671	1
3172	4671	1
4671	4671	1
4671	4671	1
4671	4671	1
4217	4357	1
138	104	1
6445	6445	1
6445	6445	1
2366	3836	1
3836	4854	1
4526	5504	1
4526	5504	1
2092	4526	1
2502	2157	1
2157	2502	1
2157	2502	1
2157	2502	1
2669	2502	1
2669	2840	1
2669	2840	1
2840	2669	1
4526	2840	1
4526	2840	1
3632	6067	1
3632	1428	1
3632	3548	1
3632	3548	1
3548	3632	1
3548	3632	1
1046	2366	1
2669	6487	1
3657	6487	1
2669	6487	1
6445	2656	1
4026	2770	1
6445	2656	1
1203	2502	1
2826	4526	1
1669	2010	1
1669	2010	1
1669	2010	1
4217	2366	1
4217	4954	1
4217	2366	1
6445	6445	1
3836	1857	1
692	6445	1
692	5380	1
837	3172	1
4026	6142	1
2669	3657	1
2669	3657	1
1669	3657	1
1669	3657	1
6786	3657	1
6786	3657	1
6786	2669	1
6786	2669	1
6786	2669	1
1669	6786	1
1669	6786	1
1669	6786	1
3657	2010	1
3657	2010	1
2669	2010	1
2669	2010	1
2669	2010	1
1669	2010	1
1669	2010	1
1669	2010	1
6786	2010	1
6786	2010	1
1462	6445	1
3830	1857	1
3830	1857	1
3830	5380	1
3830	5380	1
2669	5380	1
2669	5380	1
4331	2502	1
3657	4049	1
3657	4049	1
3657	4049	1
3657	4049	1
2366	4217	1
2366	747	1
4217	747	1
1669	2010	1
1700	5991	1
4161	1669	1
4161	1669	1
5390	5780	1
1135	5780	1
775	5780	1
462	5780	1
697	5780	1
6441	5780	1
3624	5780	1
3625	5780	1
4260	5780	1
2813	5780	1
1315	5780	1
775	5390	1
6441	5390	1
4260	5390	1
2813	5390	1
4260	1135	1
2813	1135	1
5390	1135	1
775	1135	1
697	1135	1
6441	1135	1
3624	1135	1
3625	1135	1
5390	462	1
1135	462	1
775	462	1
697	462	1
6441	462	1
3624	462	1
3625	462	1
4260	462	1
2813	462	1
5390	697	1
4260	697	1
2813	697	1
775	697	1
6441	697	1
775	6441	1
4260	6441	1
2813	6441	1
5390	3624	1
775	3624	1
697	3624	1
6441	3624	1
4260	3624	1
2813	3624	1
5390	3625	1
775	3625	1
697	3625	1
6441	3625	1
3624	3625	1
4260	3625	1
2813	3625	1
775	4260	1
2813	4260	1
775	2813	1
5390	1315	1
1135	1315	1
775	1315	1
462	1315	1
697	1315	1
6441	1315	1
3624	1315	1
3625	1315	1
4260	1315	1
2813	1315	1
2669	2669	1
4904	4904	1
6142	4026	1
2669	2663	1
2669	2663	1
2669	2663	1
5085	4904	1
4904	5085	1
4026	1165	1
2770	1165	1
1353	1165	1
4357	6445	1
4357	6445	1
6055	3612	1
4217	4904	1
6055	1120	1
4046	2669	1
4046	2669	1
4026	3806	1
692	6445	1
6098	6445	1
2669	3657	1
2669	5874	1
2669	4929	1
2876	765	1
2876	6067	1
3657	2669	1
3657	2669	1
3657	2669	1
3657	6538	1
3657	6538	1
2669	6538	1
2669	6538	1
2366	4954	1
2366	4217	1
2366	1046	1
2366	2650	1
2669	1182	1
2669	2496	1
2669	2496	1
3747	2669	1
4026	5456	1
3657	2502	1
2669	2502	1
2669	2502	1
2010	2502	1
2010	2502	1
2010	2502	1
1669	2502	1
1669	2502	1
1669	2502	1
6786	2502	1
6786	2502	1
5643	6445	1
5643	6445	1
5643	6445	1
2669	2735	1
2669	2735	1
2669	2735	1
2669	2735	1
215	6445	1
6445	215	1
2669	1700	1
2669	1700	1
2669	1700	1
3657	6538	1
3657	6538	1
2669	3657	1
2366	4217	1
2157	2502	1
2157	2502	1
5829	6445	1
6445	3661	1
5991	6445	1
2669	1421	1
2669	1421	1
1669	890	1
1669	890	1
1669	890	1
6142	6142	1
2225	3644	1
1524	2502	1
4904	2862	1
2225	6445	1
6445	4217	1
6445	4217	1
3586	3092	1
2225	3644	1
6445	3334	1
6445	2535	1
6445	2535	1
6445	2535	1
6445	2093	1
6445	1634	1
6445	1634	1
6445	1634	1
6445	1634	1
6445	1634	1
1133	6445	1
1133	6445	1
1133	4973	1
4026	4022	1
4026	4022	1
2669	1462	1
2669	2496	1
6445	1683	1
6445	1683	1
6445	1683	1
2669	5380	1
1814	6445	1
2585	2157	1
2585	2157	1
2585	2157	1
2157	5726	1
2157	5726	1
1669	2875	1
1669	2093	1
1669	2093	1
3657	2669	1
4161	5874	1
3922	4526	1
1203	2502	1
4954	4954	1
2650	4954	1
4954	4217	1
4954	2650	1
2669	3657	1
5874	4929	1
6445	6445	1
2535	6445	1
2535	6445	1
2535	6445	1
2669	4929	1
2669	4929	1
2669	4929	1
2669	4929	1
5920	2287	1
5920	4024	1
3657	2669	1
2840	2840	1
2840	2840	1
1692	6116	1
2502	2502	1
6445	6445	1
2669	2502	1
2669	2502	1
6142	4854	1
137	4854	1
4854	4854	1
1017	915	1
1017	1314	1
1255	4597	1
1255	4597	1
2669	2840	1
2669	2735	1
2669	2735	1
2899	5920	1
5509	4217	1
5509	1046	1
5509	2650	1
1301	2010	1
2010	1301	1
376	4854	1
4217	3003	1
1700	2840	1
1700	138	1
6647	1624	1
1353	1353	1
1669	2004	1
1669	2004	1
1669	2010	1
1669	2010	1
1669	2010	1
1669	2010	1
2585	5726	1
2585	5726	1
2585	5726	1
1276	5193	1
1276	2502	1
2157	1203	1
1203	2157	1
2669	1292	1
2669	3291	1
2669	296	1
1669	4161	1
1669	4161	1
3804	3217	1
3804	2899	1
1524	4526	1
1524	4526	1
2669	2599	1
2669	2599	1
2010	2157	1
2010	2157	1
2157	2010	1
2669	3657	1
2884	6445	1
2884	6445	1
2884	6445	1
3804	3497	1
4904	3747	1
4022	1612	1
4022	1612	1
1634	6445	1
3217	4935	1
3804	4935	1
344	4935	1
3018	2669	1
6445	6717	1
3836	5380	1
3836	6445	1
4217	2886	1
6445	4217	1
6445	4217	1
1276	2157	1
1276	2157	1
2502	1276	1
4026	4022	1
4026	4022	1
6055	2438	1
6055	2438	1
2438	6006	1
2010	2010	1
1669	2010	1
2010	1868	1
2010	2726	1
2010	2585	1
2010	5726	1
2010	1957	1
1669	6767	1
1669	6767	1
2669	2502	1
1276	6647	1
1088	4161	1
772	6445	1
772	6445	1
1524	2502	1
4217	4904	1
1255	4022	1
2185	4904	1
2185	4904	1
4904	2185	1
4904	2185	1
1700	6445	1
2669	2840	1
2669	2840	1
765	3774	1
2366	2366	1
2366	2366	1
2365	2366	1
2366	2365	1
138	4526	1
4973	4526	1
3734	4526	1
5441	4526	1
2669	6445	1
755	6445	1
2093	6445	1
2093	6445	1
2535	6445	1
4217	2225	1
2669	3644	1
6445	2502	1
2438	6006	1
2669	1095	1
2669	1095	1
3586	3586	1
215	3586	1
3586	215	1
2157	5807	1
2157	5807	1
1255	2770	1
4415	6142	1
1203	1203	1
4415	1203	1
5829	1203	1
4415	4415	1
1203	2669	1
4415	2669	1
5829	2669	1
4415	1669	1
1203	1276	1
4415	1276	1
5829	1276	1
4415	1748	1
5829	1748	1
1203	1748	1
1203	5874	1
4415	5874	1
