0.5445546,-0.63198936,-0.6054749,2.2398252,1.5403676,0.51058334,-0.01565454,-0.7385813,-0.62608236,0.557383,-1.2097585,1.5389543,-1.1970236,-0.16809373,1.9272808,0.22467871,-2.3080096,0.892113,0.5978926,1.1332707,0.6524842,0.4596454,-1.6451007,2.486793,-0.18668574,-0.70130444,1.0128994,1.6786926,-0.8784477,-0.38259217,-1.0068165,2.189233,1.2732321,-0.5900271,1.0756625,1.9701359,1.8661478,0.47805688,-0.29897407,-6.015604,0.7876284,0.3655532,0.46125966,-0.8051347,-0.9304615,0.26893318,0.5784299,1.1769155,0.8369775,1.2192537,0.044907093,1.0855525,0.08985658,0.15140773,-1.7459775,-2.2257862,-0.020136267,0.02160766,-0.7787702,-0.040990546,-0.24153991,0.41067478,-0.07003589,0.23735228,-0.22182527,-0.015803056,0.35485098,3.0494158,0.63128394,0.68513066,1.0772157,0.9486425,-0.57602954,1.0263802,-0.45983374,0.7195741,-0.71205705,1.662177,1.1756793,-1.5897754,-1.2575932,1.4597452,-0.16561939,0.062939726,1.9994091,-1.7610325,0.39832214,0.97159684,0.28407878,-0.31618318,-0.45413288,0.6722636,-0.19044995,1.0452571,0.2745473,1.2392864,0.39465654,1.1313461,0.4518884,0.33635,1.2097135,2.4645836,0.90742296,0.4899624,0.54654676,0.6131814,-0.4730664,1.53728,-0.18801807,-0.77957386,0.00022203883,-0.55541223,0.6257214,0.8685054,0.8931819,0.7353265,-0.532411,-0.8279044,-0.5549407,-0.22486034,0.6340984,1.6055447,1.313646,0.69357806,0.061558846,0.058545224,0.544922,-0.13180195
1.4046124,1.5781887,1.2156976,-0.05015118,1.3465656,0.6996507,-0.19639273,0.3963863,1.2117682,-0.19597867,-0.054205704,0.031512886,-0.6173998,0.14161445,-0.094684586,-1.2100664,-8.2164345,0.09015147,-1.5029986,1.6952024,0.45786095,1.6576128,0.8228304,-1.2047262,1.8268677,-0.8581132,-0.3316223,-1.8471494,-1.4650898,0.0860413,1.4782335,2.1181235,0.28138477,-0.012301517,0.32922074,0.76481324,2.8276038,-2.1102037,-0.8785411,-7.7311225,1.0921242,0.72857344,0.4809289,0.012895315,-1.1156561,0.5167132,1.0586787,1.56648,-1.6801872,1.4094077,-0.07710595,-0.9026245,-1.2010342,-0.7893533,-0.39723724,-1.5245578,0.8495831,1.207723,1.7277282,0.079306155,0.601432,1.0031861,-0.47048593,-0.08646845,-0.25057286,-0.9236811,1.2395285,-0.7698027,1.4549061,2.267809,-0.45277792,-0.5478031,-0.374647,0.92429316,2.088739,-0.19162977,0.22679472,-1.8723094,0.7801233,1.7009996,-0.24156521,1.6123458,-0.37754366,-0.16917878,0.11147871,-1.9562228,0.43445203,-0.7754765,0.9146022,-0.12940203,-0.35295668,1.4612778,1.5262731,-0.74821234,0.854308,0.81653345,-1.062698,-0.2228848,0.1583257,1.7966555,0.59835166,-0.57586414,2.0957918,2.0102832,1.2423486,0.33694237,1.7151239,2.9727092,-0.809061,-0.8450306,0.27330965,2.1133597,-0.93151766,0.04475645,2.2660098,0.07828727,0.07609911,0.15762614,1.0057206,-0.9986191,0.27499938,0.26828852,0.35540086,1.0188034,-0.31819284,2.1112516,-0.21733207,-0.22367735
-0.85503185,0.23633786,-0.26194927,0.9281301,-0.0884128,-0.3196095,1.7914543,0.06820726,0.009064457,0.07588561,1.1020257,1.1164011,0.8869986,0.19743854,0.85667515,1.4122933,-4.991724,0.31850785,0.2913621,-0.07535972,0.61566085,0.7451886,0.03102997,-0.65202177,0.004028478,-0.6642255,0.4573886,-0.85792154,0.46466187,-1.4579254,-1.0260972,-0.5376848,-0.21358794,0.116839945,0.48185778,-0.17000037,-0.44430992,-0.21942203,0.007285698,-1.2610748,-0.07704305,0.46277827,-0.4790869,-0.27009678,0.12489063,0.392643,-1.143518,1.5001477,-0.7112749,0.6307695,-0.71225756,0.8867578,1.0355132,-0.27903756,-1.1890329,1.1352051,0.4323463,0.42589653,-0.24505286,-1.3479881,1.1934581,0.4422779,-0.0818747,0.9856873,-1.1613787,-0.70768756,1.3991822,-0.23343055,-0.054617364,0.5025259,1.0408698,-0.24146466,-0.16413791,-0.11437635,0.41748333,1.0213375,0.45223072,-0.8555064,0.053945735,-0.20146248,0.84484833,-0.0058293017,-0.48307824,0.32015696,1.1598699,1.6798935,0.3052162,0.5523006,0.17889789,0.9678348,1.2390205,-0.5512412,1.0716783,0.45488673,-0.4865896,-0.77440906,0.11948295,-0.07371537,1.4885093,-1.1496977,-0.29724848,-0.2102154,0.3552367,-0.120778866,-1.8536731,-0.6910196,0.09350135,-0.3790465,0.4807528,0.2707135,-0.310389,-0.326426,1.6350379,0.20155339,-0.91226256,0.8667364,0.15565397,-1.0080106,-0.98605525,1.3393503,-0.21426342,0.76777226,-0.20487519,0.35060927,0.18163122,-0.15904704,0.93814415,-1.5380499
1.1830177,-0.8030439,-1.2186111,-0.6567822,-1.0389131,0.6735011,1.2409579,2.3519585,-1.2318544,-0.30005735,-0.93098193,-0.2647982,2.0203083,0.45917228,0.90804535,0.2010031,-6.8439507,1.0858982,1.0686408,0.93433195,0.1743379,0.24816778,-0.08428965,-1.0054091,0.93388957,-1.3329035,-0.0027168184,1.2956594,0.7777055,-0.22004375,-0.79659253,2.108784,0.7053626,0.33229938,-0.79557264,1.4686619,1.7064637,0.75010026,0.5760617,-6.691767,1.2222093,0.46947932,1.0698544,0.6971407,0.9773612,1.3955171,-2.333642,0.47422665,0.36851034,1.7692684,1.3072131,1.1589382,1.2222955,2.189158,0.013627147,1.1559663,1.3831381,-0.339628,-1.1642392,0.9944566,-0.42230895,1.4195671,1.4223807,1.1913719,1.0312258,0.7896555,0.9890712,0.7861411,1.9612008,0.9475829,0.8436555,-1.0123084,-0.47930267,-0.5872535,-0.31719398,-1.1578697,1.030116,1.5748239,-0.36413413,-0.054964863,0.38724223,-0.8498553,1.9262514,1.2955534,2.8650823,1.002004,0.94148767,0.15577696,2.2174094,0.8635053,0.77889395,0.12580879,0.73626125,0.2676341,-1.3809805,0.64157,-0.0021933536,-0.5147324,0.05431921,0.5214403,2.0334473,0.3501839,-0.29871935,0.0960361,-0.71076006,0.19548225,0.8482964,1.7295631,-2.2631688,0.9446992,0.9936348,0.5642142,3.1411242,0.42805812,1.2323228,0.17951876,2.83014,1.5401453,0.6829799,1.3384455,1.6366364,1.457887,1.5895021,0.6441634,1.7921771,0.4011869,1.6255593,-0.9384561
-0.98706603,0.39184326,1.2465999,-0.70711064,-0.4038612,-0.3511383,-0.9913299,-0.9577123,-0.77092725,-1.4511954,-3.5545008,-0.09833103,-0.5690088,0.73772466,-0.06798847,0.9318155,5.338902,-1.2013154,-0.3508633,0.016275657,-0.50492543,-0.5083649,0.3735342,0.090012446,-1.4044219,1.0068171,-1.2438947,0.2595386,-0.630968,-0.3108256,0.06480255,0.28325543,-0.24887319,-0.14244823,-0.4682522,-0.9081776,-0.1849638,-1.7440901,-0.8017665,-2.4439857,0.45611665,-1.2443221,-0.31344438,0.9287287,0.002261879,-0.42550758,-0.51494604,1.9097749,1.1496874,-0.6777347,-1.0948358,0.38242868,0.7267782,-0.89910465,-0.795585,1.2945875,0.83369267,1.3117422,0.5020381,1.0520914,-0.40328085,0.98164815,1.1696898,-0.019007653,-1.343405,1.1297046,0.61117417,-0.27512574,1.0219,-0.9855424,-1.1474448,1.4225923,1.3082181,-0.18013312,0.3678992,1.8594384,0.31274715,1.8653632,-0.23886628,-1.3278518,1.2365465,0.67190623,-0.34790438,-1.3194427,-1.3886372,0.013970606,-0.058604218,-1.3791814,0.6545281,-0.8406476,0.37083682,-2.157587,-2.1801784,-0.64441997,1.1433018,0.4030634,-0.19245864,-0.770147,-2.1582754,1.135741,1.0335921,-0.008478918,-0.3437019,-0.50488514,-1.0379467,-0.59520656,-1.6850245,1.7574351,-1.6100687,1.0983372,-1.8086895,1.5295799,-0.24825297,-0.10804693,0.28339374,0.62336135,0.7226827,-0.15777725,0.44410074,1.2600312,0.8386074,1.6580312,-0.37729475,-1.4084182,1.1337891,1.3498858,-0.7605971,-0.3507878
-0.66094273,0.13773897,-0.6976422,-0.5558161,0.54413503,-0.64394456,-0.59163994,0.6600696,0.21626611,-0.08003365,0.15603887,-0.572254,0.389913,-1.7820848,2.1602428,1.2856463,7.8777103,0.29344377,0.06677712,1.3709702,0.9734064,0.75242513,-0.031101624,-0.47275704,-0.53211856,-0.14162037,-0.4886383,-0.44394392,-1.941509,1.0205804,0.580266,1.2642381,-0.02033936,0.7744138,0.47893542,0.9705658,0.57646203,0.5338072,0.4466236,-8.26089,-1.8797643,0.7575819,1.0297134,1.7627226,1.897742,-0.84512407,-1.6565206,0.9171802,-1.508826,-0.68205595,-2.4466808,-0.6670576,-0.2533093,-0.06581062,0.7331355,-0.4564044,-2.0163949,0.6700753,-0.6130533,-0.3912776,0.11209723,1.1857287,-0.65240294,-0.09408931,2.653095,1.7595035,1.2745799,-0.5275301,0.050222013,-0.8983304,-0.07691873,0.003442092,0.78228265,-0.6214844,0.15859726,1.485264,-0.101567976,1.0718292,1.4790179,-0.43813062,2.4116988,0.23088765,-1.1232988,-0.011390991,1.5463508,-0.019254744,0.51153547,-0.39373794,-0.23883231,0.24844678,-0.51555234,0.4135458,-0.8159025,0.7480793,-0.29521844,0.56897396,0.65256953,0.5464487,1.3504286,1.9700185,-0.36307284,1.798734,0.21361452,-0.5072601,0.56909823,1.8499823,0.79253554,0.10800724,0.7024826,0.81152403,-0.5989656,-0.65446544,0.7807535,1.5917978,0.4023978,-1.3937528,-0.933773,-0.3386175,0.8660789,-1.4018141,0.9053402,0.8664636,-0.3911363,0.26857764,-2.5894194,-0.98710316,1.3534257,0.7914454
-0.49615565,-1.2081043,-0.0888702,0.2668051,0.3570991,0.028528903,-0.33555844,0.06452932,0.16414739,-1.7711381,-0.36204344,-0.4127763,-1.0661572,0.25974613,0.9901846,-0.800413,11.419541,-0.2836924,-0.8561895,0.65908754,0.26660162,0.05414281,-0.1255094,-0.34521985,0.7198177,0.5028711,-0.51298046,-0.4559241,0.33484247,-0.053155217,1.4975177,-0.34775028,-1.6954247,-0.0053811027,-0.687954,-0.24433252,0.22590147,-0.51765126,-0.15176511,-6.7290287,0.31577542,-0.23861721,-0.37524167,0.28157282,-2.1051648,0.11503525,-0.38662055,-1.0986257,-0.56334716,0.9521242,0.36076435,-1.6160434,0.6008069,-0.5650667,-1.3775961,-0.81981003,-0.2088255,1.3571736,-0.3013863,-0.4576047,-0.039367717,0.47830012,0.16315825,0.22762272,-0.18083398,-0.090827994,-0.25461212,0.05891157,-0.42263025,-1.0047557,0.42598096,0.031865697,0.25708067,0.08105839,-0.7427525,1.5155613,0.4759374,-1.8813835,0.5578923,-1.6870235,-1.292836,-0.7904006,-1.188112,-0.09372679,0.91755766,-0.14863619,1.210597,0.028977392,0.35527185,0.7595484,0.33924598,-0.004314037,0.6122068,-0.047696713,-1.9168383,0.80243015,0.30503002,-0.38753238,0.6723823,-0.11147778,-1.1700678,0.7743642,0.657265,0.8781877,-0.39865574,-0.30689204,-0.22367045,0.8881578,-0.28274852,-1.5364856,0.4664555,0.5548876,-0.06765156,-1.0589162,0.26792422,-1.296164,1.2944626,-0.95067036,-0.96273255,0.48209876,-0.16743633,0.57330155,-1.1051381,-0.9058988,0.4039387,0.7765826,0.84458405,1.6438847
0.16145167,0.1075761,-0.9586504,0.1621327,-0.7299557,-1.1718168,-0.18325487,-0.273383,0.6583335,-0.91511613,1.324234,-0.269867,-1.0199412,-2.3407798,1.201248,-0.091193095,5.889602,-0.3479395,-0.38966504,-2.038223,1.5747455,-0.4713976,-0.16393776,-0.90975946,0.50496423,-2.025158,-0.40448666,-0.9092911,0.44165206,-0.5105794,-0.43423688,-1.1413684,-0.34838003,-0.41852418,0.9495829,0.9869795,-1.1253868,-0.326942,0.98533857,4.786507,-2.5384235,0.40265933,-0.2774063,-0.9737797,0.26352376,-0.08998138,-0.86371636,-0.08031016,-0.653621,0.946096,0.97639966,-0.7951786,-1.5012857,1.7770456,0.085935205,0.5436871,0.26326072,-0.034883108,-1.5872285,0.09058458,-0.6705075,0.14423873,1.5802674,0.3655534,-0.55503136,-0.57317823,-0.13702483,-0.9809722,0.107148506,-0.1127685,0.046393123,-0.20897232,0.16168566,-0.986422,-0.8372027,-0.69055885,0.3064584,0.679918,-0.17051984,-1.7027644,0.67445546,0.17485036,1.3588055,1.2496313,-0.008347038,-1.4042643,-1.6358812,1.129585,-0.61897725,-0.21871185,-0.4434818,0.05557461,0.8305679,-0.9512764,0.8764448,0.62011546,-0.57061523,-1.4327452,0.094468094,-1.8202472,0.5998781,0.5813151,1.1567607,-0.22839606,-0.69360775,-0.47310215,-0.26419494,-1.5596142,-0.59905154,0.33801156,-0.12687276,-0.97459143,-1.2400298,0.49755624,-0.7203283,0.10786085,1.7152431,-0.114967704,0.48330235,0.13554814,-1.0371273,-2.9034402,0.7760296,0.9518274,0.94694763,0.17397995,0.9020245,-2.7804377
-1.0188478,-0.4186735,-1.0721161,-1.6090385,-0.4147856,1.0408653,-1.8100749,-1.4017028,-1.4672184,-0.58827716,-0.14376181,-2.1773164,0.4234426,-1.9419417,-0.749607,0.5957058,11.237573,-0.73574793,-0.9709097,-1.9730326,0.11119531,1.1221521,0.30008832,-0.48172516,-0.8173075,0.53090936,-0.48491377,-0.37471777,0.042614274,-0.29255334,-1.1971287,0.7166832,-0.33794793,0.015386313,-1.6129401,-1.5295796,-0.5529023,0.38637933,0.2666311,2.3296924,-0.46030906,-0.88158023,-0.4970287,0.6717999,0.56108636,-0.30890816,0.64969486,-0.51104265,-0.47711465,-1.0412802,-0.30914378,-0.40317568,-0.901907,-0.68328357,-0.6397526,-0.8146051,0.06558181,-0.49596122,-0.76651984,0.92213756,0.64974993,0.4426267,1.0145245,-1.4339607,-1.2499231,0.77478147,-0.7231471,0.018269144,-1.3309431,0.60859215,-0.19328955,0.71550906,-0.73163295,-1.5827738,-0.8721622,0.5316908,0.96333903,1.0523864,-0.724759,-0.67446935,-0.3328055,0.57716715,-0.5170532,-0.41928735,-0.011360078,0.064380586,-0.1474315,0.13888088,-0.2336751,-1.2664044,-1.5929872,-1.1088105,0.35754788,-0.6173959,-0.3674558,0.12822486,-0.3193601,0.5214335,0.27412564,0.71397746,-1.6081765,-0.63026506,-0.004278978,-0.78947437,-0.88108486,-0.08549427,0.67756265,-0.11317914,-1.7104723,-0.34244817,-0.37736022,-1.6122346,0.55674416,-0.1453841,0.06869552,-1.2827181,0.8662629,-0.17623447,-2.1094248,-1.3988292,-1.8624824,-0.04927621,-0.41919136,0.57735354,-1.730995,-0.012236407,0.87065536,0.080809355
-1.3624742,2.9169312,1.153056,-0.87152165,0.13655868,-0.44906592,1.7516923,2.254942,-1.0765256,-0.7425069,0.67520934,1.0342146,2.09005,0.6486508,-1.998767,-0.556623,-9.249112,-0.848691,0.82515717,-0.5476221,-1.0889288,0.8351054,-0.86913705,0.5401228,-0.032000367,1.3074865,0.55084896,0.4099927,-0.6470151,1.7557585,1.3977005,0.9997525,2.4362497,0.042871907,0.038845655,0.59151363,0.17503734,0.951346,2.1878574,-6.276117,0.6499053,1.9896791,1.0972654,0.084637955,1.3694179,1.5958797,1.2802317,1.1396823,0.81735617,1.783863,0.59015965,0.883641,1.7337152,1.0143787,-0.56660026,0.5672783,-0.37593952,0.9771126,-0.1339744,-0.12441236,0.051468562,2.6040664,1.2119904,0.38107088,-0.15737675,0.9056921,0.41721475,2.3497856,1.6330868,0.7218495,1.2006172,-0.15690319,0.13951991,0.21780397,1.1742203,0.38884968,-0.5110512,0.5800017,-0.5939669,-0.5346789,0.10211956,0.7532036,0.17111014,1.3963434,0.92429364,1.3246737,-0.4823376,1.2688581,1.9210614,0.64070135,1.3955085,-0.21442115,-0.15162927,0.60568446,1.5784467,-1.6862723,-0.040578566,-0.08255992,-0.72376174,0.47792202,0.92488295,0.5320606,1.9812657,-1.6429691,0.9435892,1.9561446,3.2815433,2.0081737,0.9685633,1.1263285,1.9275206,-0.034354232,1.6194357,1.0508056,0.81861776,0.5652837,0.08431234,0.99886495,1.7113929,-1.8654032,0.5481029,2.0904202,0.9970189,1.2365025,0.6984147,-1.0402725,1.5736119,0.4787085
